grid,model,backend,language,country,occupation,prompt_id,cell_id,image_id,seed,prompt,prompt_status,target_n,current_n,missing_n,shard_group,shard_id,n_shards,recommended_runner,output_metadata_path,output_image_dir
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603000,202625140603000,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603001,202625140603001,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603002,202625140603002,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603003,202625140603003,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603004,202625140603004,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603005,202625140603005,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603006,202625140603006,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603007,202625140603007,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603008,202625140603008,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140603009,202625140603009,wayk'uq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610000,202625140610000,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610001,202625140610001,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610002,202625140610002,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610003,202625140610003,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610004,202625140610004,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610005,202625140610005,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610006,202625140610006,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610007,202625140610007,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610008,202625140610008,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,cook,pollinations/flux|gn|MULTI|cook,pollinations/flux|gn|MULTI|cook,pollinations_flux__cook__202625140610009,202625140610009,tembiʼuʼapoha,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613000,202625140613000,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613001,202625140613001,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613002,202625140613002,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613003,202625140613003,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613004,202625140613004,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613005,202625140613005,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613006,202625140613006,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613007,202625140613007,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613008,202625140613008,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|cook,stabilityai_stable-diffusion-3.5-medium__cook__202625140613009,202625140613009,tembiʼuʼapoha,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700000,202625140700000,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700001,202625140700001,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700002,202625140700002,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700003,202625140700003,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700004,202625140700004,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700005,202625140700005,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700006,202625140700006,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700007,202625140700007,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700008,202625140700008,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations/flux|qu|MULTI|construction worker,pollinations_flux__construction_worker__202625140700009,202625140700009,wasi ruraq,ok,10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703000,202625140703000,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703001,202625140703001,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703002,202625140703002,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703003,202625140703003,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703004,202625140703004,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703005,202625140703005,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703006,202625140703006,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703007,202625140703007,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703008,202625140703008,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140703009,202625140703009,wasi ruraq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710000,202625140710000,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710001,202625140710001,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710002,202625140710002,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710003,202625140710003,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710004,202625140710004,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710005,202625140710005,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710006,202625140710006,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710007,202625140710007,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710008,202625140710008,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations/flux|gn|MULTI|construction worker,pollinations_flux__construction_worker__202625140710009,202625140710009,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711000,202625140711000,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711001,202625140711001,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711002,202625140711002,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711003,202625140711003,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711004,202625140711004,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711005,202625140711005,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711006,202625140711006,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711007,202625140711007,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711008,202625140711008,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
